Path,Type,Event frame,Sequence frame,Player_1 keypoints,Player_2 keypoints,people boxes,racket boxes,table boxes,ball boxes
videos/game_1.mp4,empty_event,71794,0,"[[289.3466491699219, 366.4412536621094, 0.7145501971244812], [289.3466491699219, 350.6229553222656, 1.1900228261947632], [276.38690185546875, 353.4990234375, 0.8447221517562866], [234.62770080566406, 362.127197265625, 0.1597997099161148], [233.187744140625, 362.127197265625, 0.9519084095954895], [282.14678955078125, 396.6398010253906, 0.1661512553691864], [164.0690460205078, 418.2102355957031, 0.16474390029907227], [246.14747619628906, 478.60736083984375, 0.11215901374816895], [145.3494110107422, 530.3762817382812, 0.39001914858818054], [269.18701171875, 524.6241455078125, 0.10087641328573227], [207.26821899414062, 547.6326293945312, 0.29357531666755676], [246.14747619628906, 547.6326293945312, 0.13603763282299042], [169.8289337158203, 563.450927734375, 0.1717747300863266], [313.826171875, 639.6663208007812, 0.39929425716400146], [179.9087371826172, 672.740966796875, 0.43551066517829895], [310.94622802734375, 748.9563598632812, 0.44490042328834534], [138.14955139160156, 828.0478515625, 0.3020864725112915]]","[[1656.6295166015625, 378.4914855957031, 0.6196525692939758], [1663.781005859375, 369.8556823730469, 0.7295998930931091], [1656.6295166015625, 371.2950134277344, 0.5387877225875854], [1692.38720703125, 369.8556823730469, 0.6145261526107788], [1693.8175048828125, 368.4163818359375, 0.36547785997390747], [1718.1328125, 410.1562194824219, 0.21782271564006805], [1699.5386962890625, 420.2313232421875, 0.13065208494663239], [1749.5997314453125, 469.1676330566406, 0.2830341160297394], [1756.751220703125, 474.92486572265625, 0.022881552577018738], [1662.3505859375, 469.1676330566406, 0.17919734120368958], [1638.0352783203125, 469.1676330566406, 0.09882118552923203], [1796.7999267578125, 551.2080078125, 0.11050848662853241], [1756.751220703125, 552.6472778320312, 0.09760252386331558], [1741.017822265625, 663.4736938476562, 0.5226784944534302], [1703.8297119140625, 636.1268920898438, 0.5224705338478088], [1781.0665283203125, 793.0110473632812, 0.26485681533813477], [1725.284423828125, 729.681640625, 0.4160245358943939]]",[],"[([296.0, 538.0, 1467.0, 923.0], 0.4726223945617676), ([838.0, 535.0, 1429.0, 938.0], 0.2461240589618683), ([301.0, 530.0, 1433.0, 734.0], 0.1808551847934723), ([296.0, 525.0, 1012.0, 678.0], 0.0324679240584373), ([373.0, 608.0, 909.0, 912.0], 0.0273044686764478), ([853.0, 534.0, 1443.0, 689.0], 0.0106911780312657)]",[],[]
videos/game_1.mp4,empty_event,71794,1,"[[288.489501953125, 365.99713134765625, 1.6606497764587402], [288.489501953125, 353.0556335449219, 1.1637091636657715], [276.9715576171875, 355.9315490722656, 1.245743989944458], [235.218994140625, 363.1212463378906, 0.1932910829782486], [233.7792510986328, 364.5592041015625, 0.7896369695663452], [279.8510437011719, 403.3836975097656, 0.20897290110588074], [161.7920684814453, 420.6390075683594, 0.18607783317565918], [245.2971954345703, 478.1568298339844, 0.09119630604982376], [143.07540893554688, 529.9228515625, 0.5417508482933044], [272.6523132324219, 521.295166015625, 0.12013706564903259], [200.66514587402344, 550.0540161132812, 0.4229453206062317], [249.61642456054688, 551.4920043945312, 0.15832701325416565], [170.4305419921875, 561.5575561523438, 0.1737244874238968], [314.4048767089844, 639.20654296875, 0.4516286253929138], [180.5087432861328, 672.279296875, 0.4955766499042511], [311.525390625, 748.4904174804688, 0.5080575942993164], [138.7561798095703, 827.5772705078125, 0.3258610665798187]]","[[1656.3272705078125, 377.8180236816406, 0.8481351733207703], [1662.0784912109375, 367.75579833984375, 0.9398038983345032], [1654.8895263671875, 369.19329833984375, 0.6276301145553589], [1693.7103271484375, 367.75579833984375, 0.7009479999542236], [1693.7103271484375, 367.75579833984375, 0.38788703083992004], [1718.1529541015625, 409.4421691894531, 0.19813698530197144], [1699.4615478515625, 419.5044250488281, 0.12522804737091064], [1749.7847900390625, 468.37811279296875, 0.21282711625099182], [1679.3321533203125, 471.2530212402344, 0.06963733583688736], [1672.1431884765625, 468.37811279296875, 0.15961910784244537], [1644.82470703125, 459.7533264160156, 0.10457669943571091], [1795.7947998046875, 548.8760375976562, 0.10524415969848633], [1756.9739990234375, 550.3134765625, 0.09574982523918152], [1741.157958984375, 660.9979858398438, 0.427268385887146], [1703.77490234375, 635.1237182617188, 0.5867469310760498], [1778.541015625, 791.8070068359375, 0.2775839567184448], [1725.3421630859375, 729.9961547851562, 0.4505717158317566]]",[],"[([292.0, 538.0, 1470.0, 924.0], 0.4981006681919098), ([837.0, 534.0, 1429.0, 938.0], 0.2344423532485962), ([309.0, 529.0, 1433.0, 737.0], 0.1771116256713867), ([373.0, 605.0, 913.0, 913.0], 0.0278187971562147), ([294.0, 525.0, 1015.0, 678.0], 0.0238630920648574), ([859.0, 535.0, 1443.0, 688.0], 0.0102678481489419)]",[],[]
videos/game_1.mp4,empty_event,71794,2,"[[287.8345642089844, 366.2133483886719, 1.5616419315338135], [287.8345642089844, 353.265380859375, 1.0555698871612549], [274.9300842285156, 356.1427001953125, 1.2000563144683838], [234.78292846679688, 364.774658203125, 0.20745009183883667], [231.915283203125, 364.774658203125, 0.8484113812446594], [280.6654357910156, 402.1799621582031, 0.21635180711746216], [161.65773010253906, 420.8825988769531, 0.18790389597415924], [246.25355529785156, 484.183837890625, 0.06238936260342598], [143.01797485351562, 530.2211303710938, 0.5229026079177856], [269.1947937011719, 527.3438110351562, 0.10224553197622299], [198.937255859375, 550.3624267578125, 0.561642587184906], [246.25355529785156, 550.3624267578125, 0.1415543258190155], [170.2606964111328, 563.3104248046875, 0.18771204352378845], [313.6434326171875, 638.1209716796875, 0.4493114650249481], [178.86366271972656, 672.64892578125, 0.5462057590484619], [312.2095947265625, 747.4595336914062, 0.4933294653892517], [138.71649169921875, 828.0247192382812, 0.33183276653289795]]","[[1656.2291259765625, 377.8436584472656, 0.6470431685447693], [1663.3990478515625, 367.7756042480469, 0.5567355751991272], [1656.2291259765625, 370.6521911621094, 0.6207632422447205], [1692.0792236328125, 366.3373107910156, 0.584830641746521], [1693.51318359375, 366.3373107910156, 0.26248398423194885], [1722.1932373046875, 409.4859924316406, 0.19371150434017181], [1700.6832275390625, 412.3625793457031, 0.1121618002653122], [1743.703369140625, 471.3323974609375, 0.15271517634391785], [1653.361083984375, 484.2769775390625, 0.1903679519891739], [1674.87109375, 462.70263671875, 0.14953161776065826], [1631.8509521484375, 455.5111999511719, 0.22553475201129913], [1793.8935546875, 548.9999389648438, 0.1121165081858635], [1755.1754150390625, 550.438232421875, 0.13643839955329895], [1742.2694091796875, 653.9949340820312, 0.41490742564201355], [1700.6832275390625, 633.8589477539062, 0.52093106508255], [1776.685546875, 792.0706176757812, 0.2667486071586609], [1725.061279296875, 727.34765625, 0.4404636025428772]]",[],"[([292.0, 536.0, 1469.0, 924.0], 0.5449330806732178), ([831.0, 536.0, 1426.0, 938.0], 0.2014930993318557), ([286.0, 530.0, 1431.0, 719.0], 0.1943342685699463), ([373.0, 607.0, 924.0, 911.0], 0.0303590968251228), ([297.0, 525.0, 1017.0, 678.0], 0.0291766971349716), ([848.0, 535.0, 1443.0, 689.0], 0.0102048218250274)]",[],[]
videos/game_1.mp4,empty_event,71836,-2,"[[230.4765167236328, 442.0126037597656, 0.7355257272720337], [231.91343688964844, 430.52191162109375, 0.7109984159469604], [217.5442657470703, 437.7035827636719, 0.9688294529914856], [236.2241973876953, 413.28582763671875, 0.21566329896450043], [172.99978637695312, 431.9582214355469, 0.5882822871208191], [243.4087677001953, 420.467529296875, 0.23841698467731476], [114.0861587524414, 447.7579650878906, 0.2148502916097641], [285.0793762207031, 450.6306457519531, 0.4897140562534332], [82.47396850585938, 502.3388366699219, 0.09288479387760162], [262.08868408203125, 533.9382934570312, 0.4450402855873108], [70.97862243652344, 552.6107177734375, 0.15918397903442383], [236.2241973876953, 555.4833374023438, 0.19572579860687256], [148.5721893310547, 561.2286987304688, 0.25853580236434937], [309.5069885253906, 647.4090576171875, 0.5919573903083801], [148.5721893310547, 683.3175048828125, 0.5743700265884399], [313.8177490234375, 745.080078125, 0.4707314670085907], [131.3291778564453, 845.623779296875, 0.34826114773750305]]","[[1660.011474609375, 364.2403869628906, 0.6286956667900085], [1670.024169921875, 354.1824035644531, 0.8855797648429871], [1655.72021484375, 355.6192321777344, 0.9817361831665039], [1702.9232177734375, 357.05609130859375, 0.8795177340507507], [1657.150634765625, 358.4929504394531, 0.11217708885669708], [1745.8349609375, 407.3459777832031, 0.24305224418640137], [1668.5938720703125, 408.7828369140625, 0.20947659015655518], [1762.9996337890625, 484.93609619140625, 0.372597336769104], [1602.795654296875, 447.57794189453125, 0.2034975290298462], [1704.353515625, 436.08306884765625, 0.5466874837875366], [1594.2135009765625, 381.4826354980469, 0.24734996259212494], [1755.84765625, 546.7208251953125, 0.12967772781848907], [1698.6319580078125, 552.46826171875, 0.1192876473069191], [1744.404541015625, 665.979736328125, 0.41929081082344055], [1647.137939453125, 634.3689575195312, 0.45924386382102966], [1764.4300537109375, 788.1123046875, 0.3105640709400177], [1652.859375, 710.522216796875, 0.3747180998325348]]",[],"[([304.0, 535.0, 1480.0, 923.0], 0.3986296951770782), ([830.0, 535.0, 1428.0, 937.0], 0.2248425483703613), ([278.0, 528.0, 1424.0, 696.0], 0.1316747367382049), ([360.0, 555.0, 975.0, 920.0], 0.0321584530174732)]",[],[]
videos/game_1.mp4,empty_event,71836,-1,"[[230.39698791503906, 443.9717712402344, 1.047669768333435], [231.8336181640625, 433.8919372558594, 0.6992217302322388], [217.46749877929688, 436.77191162109375, 1.2531620264053345], [237.58004760742188, 415.1723327636719, 0.1510237753391266], [172.9324951171875, 433.8919372558594, 0.5674953460693359], [244.76312255859375, 418.05230712890625, 0.2411576807498932], [112.59476470947266, 443.9717712402344, 0.21414773166179657], [282.1150207519531, 446.8516845703125, 0.4216519296169281], [83.8625259399414, 510.2104187011719, 0.0999298095703125], [259.1292419433594, 533.2499389648438, 0.31572452187538147], [65.18656921386719, 549.089599609375, 0.18940311670303345], [233.2702178955078, 559.16943359375, 0.19269022345542908], [149.9467010498047, 563.4893188476562, 0.20939762890338898], [309.4106750488281, 648.4476318359375, 0.5193634033203125], [148.5100860595703, 681.5669555664062, 0.4891550540924072], [310.8472900390625, 747.8056640625, 0.598440945148468], [131.27073669433594, 842.8436889648438, 0.36556777358055115]]","[[1660.6851806640625, 361.7239074707031, 0.7213420867919922], [1670.7508544921875, 353.0945129394531, 0.819773256778717], [1656.371337890625, 353.0945129394531, 0.9080305695533752], [1703.8236083984375, 355.9709777832031, 0.8129352927207947], [1656.371337890625, 355.9709777832031, 0.17138032615184784], [1742.648193359375, 406.30914306640625, 0.23921366035938263], [1664.9989013671875, 406.30914306640625, 0.22142508625984192], [1764.2174072265625, 483.97369384765625, 0.3006984293460846], [1603.1671142578125, 445.14141845703125, 0.2165703922510147], [1703.8236083984375, 436.5120544433594, 0.5086008310317993], [1591.66357421875, 380.42095947265625, 0.23471273481845856], [1757.027587890625, 547.2559814453125, 0.12480233609676361], [1700.9476318359375, 550.1324462890625, 0.12245456874370575], [1744.086181640625, 665.1911010742188, 0.38935187458992004], [1649.1815185546875, 634.9881591796875, 0.5398411154747009], [1764.2174072265625, 788.879150390625, 0.34449630975723267], [1653.495361328125, 709.7763061523438, 0.4342212677001953]]",[],"[([300.0, 534.0, 1484.0, 923.0], 0.4455380737781524), ([832.0, 537.0, 1430.0, 937.0], 0.2406748235225677), ([278.0, 528.0, 1427.0, 694.0], 0.1659776419401168), ([359.0, 555.0, 976.0, 920.0], 0.0309532545506954)]",[],[]
videos/game_1.mp4,empty_event,71836,0,"[[231.32275390625, 444.8930358886719, 0.9856805801391602], [232.75894165039062, 434.82073974609375, 0.9028403759002686], [218.3970184326172, 437.69854736328125, 1.173430323600769], [232.75894165039062, 417.553955078125, 0.1589244157075882], [173.875, 434.82073974609375, 0.5958324074745178], [244.24850463867188, 418.99285888671875, 0.2587815821170807], [110.6824722290039, 444.8930358886719, 0.1848541498184204], [280.15338134765625, 447.7708435058594, 0.49784183502197266], [92.01194763183594, 483.7432861328125, 0.10063944011926651], [258.6104431152344, 532.6658325195312, 0.4424823224544525], [84.83097076416016, 538.4214477539062, 0.22832396626472473], [231.32275390625, 558.5660400390625, 0.20611073076725006], [148.0235137939453, 560.0049438476562, 0.22948400676250458], [308.8772277832031, 647.7777709960938, 0.4490783214569092], [149.45970153808594, 680.8724365234375, 0.540753185749054], [310.31341552734375, 747.0618286132812, 0.6304239630699158], [130.7891845703125, 846.3458251953125, 0.32934075593948364]]","[[1660.164794921875, 360.2629699707031, 0.653651237487793], [1670.2249755859375, 351.6370849609375, 0.5898635983467102], [1657.2904052734375, 351.6370849609375, 0.69924396276474], [1704.7171630859375, 355.9500427246094, 1.0134000778198242], [1655.8531494140625, 355.9500427246094, 0.16199907660484314], [1742.083740234375, 406.26788330078125, 0.2939106822013855], [1667.3505859375, 407.70556640625, 0.20473627746105194], [1762.2042236328125, 483.9011535644531, 0.25990030169487], [1602.677734375, 445.0845031738281, 0.20658989250659943], [1701.8427734375, 435.02093505859375, 0.5582722425460815], [1589.7430419921875, 390.4537353515625, 0.17652125656604767], [1760.76708984375, 545.72021484375, 0.12489133328199387], [1704.7171630859375, 548.5955200195312, 0.12869416177272797], [1743.5208740234375, 660.7324829101562, 0.40080004930496216], [1650.1043701171875, 633.4170532226562, 0.4780610501766205], [1765.07861328125, 788.68359375, 0.38381335139274597], [1652.978759765625, 709.6126708984375, 0.44427168369293213]]",[],"[([316.0, 543.0, 1417.0, 918.0], 0.4646074473857879), ([282.0, 529.0, 1429.0, 694.0], 0.1432104855775833), ([870.0, 554.0, 1438.0, 928.0], 0.0176774486899375), ([388.0, 574.0, 958.0, 922.0], 0.0119731128215789)]",[],[]
videos/game_1.mp4,empty_event,71836,1,"[[228.3658447265625, 447.4773864746094, 0.7369862794876099], [231.23902893066406, 435.96978759765625, 0.5429787635803223], [216.87313842773438, 438.8467102050781, 0.9814634323120117], [231.23902893066406, 420.1468200683594, 0.19770729541778564], [170.9022216796875, 435.96978759765625, 0.5967829823493958], [244.16835021972656, 421.5852355957031, 0.2214561402797699], [113.4385986328125, 441.72357177734375, 0.17273616790771484], [278.6465148925781, 447.4773864746094, 0.35833805799484253], [80.39701843261719, 509.330810546875, 0.06352205574512482], [257.09765625, 533.7844848632812, 0.20328859984874725], [101.94586944580078, 532.3460083007812, 0.054341066628694534], [231.23902893066406, 561.1150512695312, 0.2134106159210205], [146.4801788330078, 562.5535278320312, 0.2396509051322937], [307.3783264160156, 645.9837036132812, 0.5465498566627502], [146.4801788330078, 683.3833618164062, 0.49250590801239014], [311.6881103515625, 748.11376953125, 0.5747359395027161], [130.6776885986328, 843.0514526367188, 0.31627875566482544]]","[[1661.6737060546875, 361.20733642578125, 0.6791690587997437], [1670.2965087890625, 351.1413269042969, 0.8137598633766174], [1657.3624267578125, 351.1413269042969, 0.8627102375030518], [1703.349853515625, 354.017333984375, 1.0109615325927734], [1655.92529296875, 354.017333984375, 0.18103188276290894], [1742.15185546875, 404.3474426269531, 0.2906554639339447], [1670.2965087890625, 407.2234191894531, 0.15102024376392365], [1759.397216796875, 477.68560791015625, 0.23913979530334473], [1607.0635986328125, 447.4875183105469, 0.09028106182813644], [1699.0386962890625, 434.5455017089844, 0.47694772481918335], [1592.6925048828125, 435.9834899902344, 0.052159905433654785], [1762.2713623046875, 546.7097778320312, 0.12638811767101288], [1706.22412109375, 549.5857543945312, 0.13775776326656342], [1743.589111328125, 660.31201171875, 0.44161930680274963], [1654.48828125, 630.1139526367188, 0.5241296887397766], [1765.1456298828125, 789.7322998046875, 0.37525561451911926], [1654.48828125, 709.2041625976562, 0.49044376611709595]]",[],"[([303.0, 539.0, 1478.0, 923.0], 0.4406800866127014), ([836.0, 537.0, 1432.0, 937.0], 0.2270835041999817), ([281.0, 527.0, 1432.0, 699.0], 0.1573901325464248), ([363.0, 555.0, 971.0, 919.0], 0.0327038317918777)]",[],[]
videos/game_1.mp4,empty_event,71836,2,"[[227.13214111328125, 445.3543395996094, 0.8276156783103943], [227.13214111328125, 433.8494873046875, 0.9141143560409546], [214.21426391601562, 436.7257080078125, 0.6708377003669739], [232.87342834472656, 416.59222412109375, 0.16326351463794708], [168.28407287597656, 432.411376953125, 0.5046407580375671], [240.05001831054688, 419.46844482421875, 0.18108297884464264], [113.74195098876953, 443.9162292480469, 0.15795187652111053], [277.3683166503906, 446.7924499511719, 0.4095586836338043], [90.77684020996094, 478.4307861328125, 0.10106619447469711], [254.4031982421875, 531.6406860351562, 0.24666334688663483], [76.42365264892578, 537.3931274414062, 0.12573117017745972], [228.56747436523438, 558.9647216796875, 0.19754017889499664], [146.75428771972656, 566.1552734375, 0.2237473875284195], [307.510009765625, 646.689208984375, 0.4515744149684906], [146.75428771972656, 682.641845703125, 0.5425326824188232], [310.3806457519531, 747.3566284179688, 0.4937562644481659], [129.53045654296875, 843.7097778320312, 0.3347799777984619]]","[[1660.6419677734375, 360.2976989746094, 0.6550635695457458], [1670.6573486328125, 350.2193603515625, 0.8086299300193787], [1656.349853515625, 350.2193603515625, 1.033743143081665], [1702.133544921875, 353.098876953125, 1.0116430521011353], [1656.349853515625, 354.53863525390625, 0.17028632760047913], [1740.7635498046875, 403.49066162109375, 0.32742440700531006], [1673.5186767578125, 406.3702392578125, 0.14247694611549377], [1756.5018310546875, 475.4790344238281, 0.32113122940063477], [1623.4427490234375, 453.88250732421875, 0.08207861334085464], [1697.84130859375, 435.16558837890625, 0.43088647723197937], [1594.8280029296875, 452.4427490234375, 0.0273146815598011], [1763.655517578125, 546.027587890625, 0.13199704885482788], [1707.8564453125, 548.9071044921875, 0.15191665291786194], [1743.6251220703125, 659.7691040039062, 0.4873400032520294], [1654.9190673828125, 629.5340576171875, 0.5358414053916931], [1765.086181640625, 789.3480834960938, 0.35343819856643677], [1654.9190673828125, 710.1609497070312, 0.46419453620910645]]",[],"[([264.0, 530.0, 1469.0, 929.0], 0.3981097042560577), ([833.0, 537.0, 1432.0, 937.0], 0.2468546032905578), ([356.0, 519.0, 961.0, 925.0], 0.1512162983417511), ([276.0, 528.0, 1426.0, 689.0], 0.1456609219312667), ([865.0, 535.0, 1443.0, 689.0], 0.0107727814465761), ([405.0, 657.0, 850.0, 910.0], 0.0105066802352666)]",[],[]
videos/game_1.mp4,empty_event,71903,-2,"[[277.4337463378906, 372.5846252441406, 0.7470967173576355], [275.994384765625, 359.6313171386719, 1.353223204612732], [264.47930908203125, 362.50982666015625, 0.7925234436988831], [219.85838317871094, 371.14532470703125, 0.14115136861801147], [219.85838317871094, 371.14532470703125, 0.8089824318885803], [263.0399169921875, 412.8837585449219, 0.19174087047576904], [152.20729064941406, 431.59405517578125, 0.1890290379524231], [242.88853454589844, 487.72503662109375, 0.09115584194660187], [136.37405395507812, 542.416748046875, 0.49601221084594727], [258.7217712402344, 536.6597290039062, 0.14156633615493774], [199.7069854736328, 559.6878051757812, 0.3752027750015259], [235.69161987304688, 559.6878051757812, 0.14646852016448975], [162.28298950195312, 569.7625732421875, 0.1578046679496765], [309.1002197265625, 643.1646118164062, 0.4726346433162689], [169.47991943359375, 684.9030151367188, 0.41164252161979675], [313.4183654785156, 745.3517456054688, 0.5053991675376892], [129.17713928222656, 846.099609375, 0.2906951308250427]]","[[1683.9771728515625, 391.50518798828125, 0.6157142519950867], [1689.7296142578125, 379.989990234375, 1.1274453401565552], [1682.5390625, 381.4294128417969, 0.622029185295105], [1719.9300537109375, 377.1112060546875, 0.6470118761062622], [1722.80615234375, 377.1112060546875, 0.23307785391807556], [1734.3111572265625, 426.0508728027344, 0.22324585914611816], [1755.8829345703125, 417.41448974609375, 0.115057073533535], [1738.6256103515625, 499.46038818359375, 0.10641750693321228], [1742.93994140625, 502.3392028808594, 0.04928465187549591], [1675.3485107421875, 490.823974609375, 0.10270940512418747], [1649.4625244140625, 487.9451599121094, 0.03404255211353302], [1771.7021484375, 577.1881103515625, 0.13613060116767883], [1750.1304931640625, 565.6728515625, 0.1421985626220703], [1709.8631591796875, 705.294921875, 0.5306392312049866], [1686.853515625, 639.0823974609375, 0.40248626470565796], [1793.2738037109375, 817.5682983398438, 0.23196567595005035], [1691.167724609375, 724.0072021484375, 0.4218140244483948]]",[],"[([294.0, 540.0, 1484.0, 926.0], 0.4804108142852783), ([278.0, 527.0, 1423.0, 696.0], 0.1987430155277252), ([830.0, 535.0, 1426.0, 937.0], 0.1923384666442871), ([382.0, 546.0, 913.0, 929.0], 0.0314254239201545), ([1130.0, 414.0, 1227.0, 535.0], 0.012470400892198)]",[],[]
videos/game_1.mp4,empty_event,71903,-1,"[[276.09033203125, 375.2788391113281, 0.6115431189537048], [276.09033203125, 358.0172119140625, 1.0679060220718384], [263.13519287109375, 363.77105712890625, 0.7183592319488525], [219.95144653320312, 372.40185546875, 0.09810945391654968], [219.95144653320312, 372.40185546875, 0.5957943201065063], [263.13519287109375, 411.2405090332031, 0.196909561753273], [152.29693603515625, 431.3790283203125, 0.2109219878911972], [244.42222595214844, 490.356201171875, 0.09978344291448593], [136.46290588378906, 542.1410522460938, 0.5322447419166565], [254.49842834472656, 540.7025146484375, 0.11633848398923874], [198.3595733642578, 560.841064453125, 0.4504339396953583], [231.4671173095703, 552.2103271484375, 0.14141228795051575], [162.37315368652344, 566.5949096679688, 0.1458810716867447], [309.1978454589844, 642.833740234375, 0.46096885204315186], [168.13096618652344, 685.9877319335938, 0.45404016971588135], [313.5162048339844, 744.9649047851562, 0.5293460488319397], [132.14453125, 838.4652709960938, 0.2955736517906189]]","[[1686.268798828125, 390.7412109375, 0.5922219157218933], [1692.021728515625, 377.80877685546875, 1.1410824060440063], [1684.83056640625, 379.2456970214844, 0.6411324143409729], [1722.2239990234375, 374.93487548828125, 0.7442153692245483], [1723.662353515625, 374.93487548828125, 0.32089686393737793], [1738.04443359375, 426.6647033691406, 0.18141309916973114], [1758.17919921875, 415.169189453125, 0.09738422185182571], [1738.04443359375, 501.3856201171875, 0.23871532082557678], [1743.7972412109375, 505.6964416503906, 0.041925691068172455], [1674.76318359375, 479.8315124511719, 0.1707749217748642], [1653.18994140625, 472.64678955078125, 0.025842534378170967], [1772.5614013671875, 580.4173583984375, 0.12234248220920563], [1749.550048828125, 566.0479736328125, 0.1174001544713974], [1712.1566162109375, 702.5573120117188, 0.5046056509017944], [1686.268798828125, 639.3319091796875, 0.44464948773384094], [1794.1346435546875, 817.5125732421875, 0.22474919259548187], [1689.1451416015625, 724.1113891601562, 0.4194607734680176]]",[],"[([295.0, 538.0, 1476.0, 925.0], 0.45973801612854), ([271.0, 527.0, 1426.0, 697.0], 0.1922820061445236), ([828.0, 534.0, 1425.0, 937.0], 0.1921917349100113), ([385.0, 577.0, 963.0, 922.0], 0.0181635748594999), ([1129.0, 414.0, 1227.0, 535.0], 0.0100224101915955), ([863.0, 535.0, 1443.0, 688.0], 0.0100177265703678)]",[],[]
videos/game_1.mp4,empty_event,71903,0,"[[272.96441650390625, 376.9964904785156, 0.6959989666938782], [274.402587890625, 359.7400207519531, 0.9195250272750854], [261.45892333984375, 365.4921875, 0.7256093621253967], [218.3132781982422, 372.682373046875, 0.09581532329320908], [218.3132781982422, 374.12042236328125, 0.6545540690422058], [264.3352966308594, 411.5094299316406, 0.17842283844947815], [152.1566619873047, 431.6419372558594, 0.20896288752555847], [247.07704162597656, 492.03961181640625, 0.10016833245754242], [133.46023559570312, 540.9329223632812, 0.5189564824104309], [252.8297882080078, 548.1231079101562, 0.1139809638261795], [192.42591857910156, 561.0654296875, 0.43546053767204285], [232.69515991210938, 552.4371948242188, 0.13186520338058472], [160.78578186035156, 568.255615234375, 0.14755812287330627], [308.9190979003906, 643.0336303710938, 0.43612658977508545], [167.97671508789062, 684.7367553710938, 0.4608967900276184], [313.233642578125, 743.6962890625, 0.5306251645088196], [132.02203369140625, 840.044921875, 0.30864453315734863]]","[[1688.9166259765625, 389.10186767578125, 1.1698592901229858], [1693.2364501953125, 379.0228271484375, 0.7478904128074646], [1686.0367431640625, 380.46270751953125, 0.8824477195739746], [1723.4744873046875, 371.8235778808594, 0.9138429760932922], [1723.4744873046875, 371.8235778808594, 0.4786606431007385], [1742.193359375, 426.5381774902344, 0.23704831302165985], [1762.352294921875, 415.0193176269531, 0.1085335910320282], [1736.4337158203125, 501.4107971191406, 0.2833053469657898], [1794.0303955078125, 502.8506774902344, 0.06786999106407166], [1671.6376953125, 474.0534973144531, 0.3616342842578888], [1654.358642578125, 466.8542175292969, 0.03821183741092682], [1772.431640625, 579.1631469726562, 0.1411486119031906], [1746.51318359375, 570.5239868164062, 0.11887717992067337], [1713.3951416015625, 701.5511474609375, 0.5516963601112366], [1687.476806640625, 643.956787109375, 0.36657872796058655], [1794.0303955078125, 816.7398071289062, 0.2299826294183731], [1690.3565673828125, 723.1489868164062, 0.44572165608406067]]",[],"[([299.0, 539.0, 1478.0, 925.0], 0.4700151085853576), ([263.0, 526.0, 1429.0, 690.0], 0.1960117816925048), ([388.0, 637.0, 888.0, 913.0], 0.0205291155725717), ([898.0, 575.0, 1387.0, 928.0], 0.0138623313978314), ([856.0, 535.0, 1443.0, 689.0], 0.011494243517518)]",[],[]
videos/game_1.mp4,empty_event,71903,1,"[[271.6438293457031, 378.3879699707031, 0.5173264145851135], [273.080810546875, 361.1244812011719, 0.8626742362976074], [258.711181640625, 368.3175964355469, 0.7159233093261719], [217.03919982910156, 372.6334533691406, 0.10891759395599365], [215.60223388671875, 374.07208251953125, 0.7074175477027893], [264.45904541015625, 411.476318359375, 0.1664794385433197], [150.9388427734375, 434.4942626953125, 0.205270916223526], [244.34152221679688, 494.91644287109375, 0.13724014163017273], [132.25828552246094, 540.952392578125, 0.4941069483757019], [250.08937072753906, 552.4613647460938, 0.07743750512599945], [191.17384338378906, 563.9703369140625, 0.3956548571586609], [234.28277587890625, 552.4613647460938, 0.14010083675384521], [160.99757385253906, 565.4089965820312, 0.147732675075531], [309.0049133300781, 640.2174072265625, 0.46653062105178833], [166.7454376220703, 683.3760986328125, 0.46095460653305054], [313.3157958984375, 745.2368774414062, 0.5908669233322144], [132.25828552246094, 840.1859741210938, 0.30855175852775574]]","[[1691.0712890625, 386.9869079589844, 0.7643688321113586], [1695.3817138671875, 375.4910888671875, 1.417206883430481], [1688.1976318359375, 376.9281005859375, 0.7130489945411682], [1724.118408203125, 372.6171569824219, 0.7444844245910645], [1726.9920654296875, 371.1801452636719, 0.32846271991729736], [1747.1075439453125, 422.911376953125, 0.2252577394247055], [1768.6600341796875, 414.2895202636719, 0.10412969440221786], [1739.9234619140625, 491.8863525390625, 0.29444387555122375], [1725.55517578125, 496.1972961425781, 0.043209366500377655], [1672.392578125, 467.4577331542969, 0.5495312809944153], [1665.2083740234375, 467.4577331542969, 0.06557194143533707], [1775.84423828125, 580.97900390625, 0.12597769498825073], [1748.54443359375, 572.357177734375, 0.09054331481456757], [1716.9342041015625, 697.3743286132812, 0.5366982817649841], [1691.0712890625, 639.8952026367188, 0.5473682284355164], [1794.5230712890625, 818.0805053710938, 0.2253601998090744], [1691.0712890625, 724.6769409179688, 0.4360538125038147]]",[],"[([296.0, 538.0, 1435.0, 920.0], 0.5180611610412598), ([272.0, 527.0, 1433.0, 697.0], 0.1835621446371078), ([389.0, 635.0, 881.0, 914.0], 0.0202777497470378), ([940.0, 623.0, 1394.0, 924.0], 0.0163659621030092)]",[],[]
