Path,Event frame,Sequence frame,Keypoints left,Left score,Left players left hip,Left players right hip,Keypoints right,Right score,Right players left hip,Right players right hip
videos/game_1.mp4,77689,0,"[[0.20769151051839194, 0.38524147316261576, 0.9439495801925659], [0.20993749300638834, 0.3772527341489439, 1.3799083232879639], [0.2054454803466797, 0.37592129177517364, 1.7953214645385742], [0.19421547253926594, 0.36127531263563367, 0.07535690069198608], [0.19047212600708008, 0.36393825389720774, 0.3835810720920563], [0.18672876358032225, 0.3839100025318287, 0.12604837119579315], [0.1567820390065511, 0.3839100025318287, 0.18934670090675354], [0.1799907684326172, 0.44781968858506943, 0.13372236490249634], [0.1358193079630534, 0.45580837108470773, 0.3144567906856537], [0.18223676681518555, 0.48110600224247685, 0.22966432571411133], [0.1769960880279541, 0.47444870560257524, 0.18897439539432526], [0.15753070513407388, 0.4531454863371672, 0.15173518657684326], [0.1305786371231079, 0.4518140157063802, 0.10615523904561996], [0.18373411496480305, 0.538358391655816, 0.42340579628944397], [0.1477980136871338, 0.5543358131691262, 0.3486887812614441], [0.1897234598795573, 0.6169140285915798, 0.14804130792617798], [0.14255733489990235, 0.680823658130787, 0.2482059895992279]]",0.9996761083602905,"[0.15753070513407388, 0.4531454863371672, 0.15173518657684326]","[0.1305786371231079, 0.4518140157063802, 0.10615523904561996]","[[0.8679833094278971, 0.35561661896882235, 2.558675765991211], [0.8739763259887695, 0.3422885188349971, 4.353660583496094], [0.8687323888142904, 0.3422885188349971, 2.0964348316192627], [0.8979486465454102, 0.34628691496672453, 0.9747187495231628], [0.8971995671590169, 0.34628691496672453, 0.3982609510421753], [0.9226702372233073, 0.4169260378237124, 0.3557034134864807], [0.8844642639160156, 0.4275885687934028, 0.311811238527298], [0.8889590581258138, 0.5075573391384549, 0.9541596174240112], [0.849254862467448, 0.4928963555230035, 0.45246362686157227], [0.8470074335734049, 0.4515791998969184, 0.49661704897880554], [0.8125471750895182, 0.48223390932436344, 0.1420266479253769], [0.954883066813151, 0.6168480202003762, 0.1346922218799591], [0.9189245223999023, 0.6128495392975983, 0.2236556112766266], [0.9294123967488607, 0.7607918633355035, 0.6758448481559753], [0.8882099787394205, 0.692818366156684, 1.4096760749816895], [0.9406494776407878, 0.9420544094509549, 0.3658002018928528], [0.8852134068806966, 0.8034419307002315, 0.6705861687660217]]",0.9996066689491272,"[0.954883066813151, 0.6168480202003762, 0.1346922218799591]","[0.9189245223999023, 0.6128495392975983, 0.2236556112766266]"
videos/game_1.mp4,77689,1,"[[0.20723522504170735, 0.3841287966127749, 0.8089029788970947], [0.2102169354756673, 0.37613867300528064, 1.3377299308776855], [0.20499895413716634, 0.37613867300528064, 1.4359567165374756], [0.1945630391438802, 0.3614901789912471, 0.08322978019714355], [0.19009051322937012, 0.36282181916413486, 0.310996413230896], [0.18636339505513508, 0.3841287966127749, 0.15273599326610565], [0.1558010737101237, 0.3841287966127749, 0.19687338173389435], [0.17965459823608398, 0.4533763744212963, 0.14779528975486755], [0.13791092236836752, 0.45870304814091434, 0.39833614230155945], [0.181890869140625, 0.4880001491970486, 0.21881192922592163], [0.17518205642700196, 0.4693565368652344, 0.19042301177978516], [0.15729190508524576, 0.4533763744212963, 0.15081192553043365], [0.13120211760203043, 0.45204464947735823, 0.10217062383890152], [0.18338170051574706, 0.5372724179868344, 0.40423423051834106], [0.14760141372680663, 0.5532526086877894, 0.36528217792510986], [0.18934508959452312, 0.6171734280056423, 0.14669810235500336], [0.1423834482828776, 0.6810943038375289, 0.2581961452960968]]",0.9995899796485901,"[0.15729190508524576, 0.4533763744212963, 0.15081192553043365]","[0.13120211760203043, 0.45204464947735823, 0.10217062383890152]","[[0.8675388336181641, 0.358079104953342, 1.9796732664108276], [0.8735373179117839, 0.34475750393337673, 3.853080987930298], [0.8690385182698568, 0.34475750393337673, 1.570626139640808], [0.8967813491821289, 0.3474218015317564, 1.3729840517044067], [0.8967813491821289, 0.34875400684497976, 0.6124966740608215], [0.9230246225992839, 0.41935862788447625, 0.3071814179420471], [0.8855342864990234, 0.43001587479202835, 0.29094547033309937], [0.8892833073933919, 0.5086135299117477, 1.0179195404052734], [0.8495435078938802, 0.49529187237774885, 0.38906803727149963], [0.8472940444946289, 0.45532701280381943, 0.5565629601478577], [0.813552729288737, 0.485966717755353, 0.2194056510925293], [0.9567659378051758, 0.6165186564127604, 0.1263841986656189], [0.9200254440307617, 0.6111900612160012, 0.2249630093574524], [0.92977294921875, 0.7603923091182002, 0.7597855925559998], [0.8885334650675456, 0.6951162267614294, 1.0290310382843018], [0.9402701695760091, 0.9415663542570891, 0.33134913444519043], [0.8855342864990234, 0.8016893174913194, 0.5548405647277832]]",0.9996312856674194,"[0.9567659378051758, 0.6165186564127604, 0.1263841986656189]","[0.9200254440307617, 0.6111900612160012, 0.2249630093574524]"
videos/game_1.mp4,77689,2,"[[0.20699111620585123, 0.3830543800636574, 0.6953223943710327], [0.20998767217000325, 0.37372300889756943, 1.1151525974273682], [0.20474368731180828, 0.37372300889756943, 1.537914514541626], [0.19275744756062826, 0.3590593408655237, 0.05547687038779259], [0.18976089159647624, 0.3617254751699942, 0.3127462565898895], [0.18601517677307128, 0.38038827401620373, 0.12970556318759918], [0.15604955355326336, 0.3830543800636574, 0.18725654482841492], [0.1800220489501953, 0.45104031032986114, 0.14283359050750732], [0.1388193130493164, 0.4590386849862558, 0.38566407561302185], [0.1815203348795573, 0.48703285499855326, 0.2470855861902237], [0.17178149223327638, 0.46837005615234373, 0.1756313443183899], [0.15679869651794434, 0.45237339161060475, 0.15466870367527008], [0.1313279072443644, 0.4537064446343316, 0.10279542952775955], [0.18301862080891926, 0.5363559864185474, 0.4295392334461212], [0.1470598538716634, 0.5536857322410301, 0.3564469814300537], [0.1890117327372233, 0.6163393938982928, 0.13388115167617798], [0.1433141549428304, 0.680326165093316, 0.2690888047218323]]",0.9996494054794312,"[0.15679869651794434, 0.45237339161060475, 0.15466870367527008]","[0.1313279072443644, 0.4537064446343316, 0.10279542952775955]","[[0.8668354670206706, 0.35837713170934604, 2.381547689437866], [0.8735796610514323, 0.34506019309714986, 4.719208717346191], [0.8690834681193034, 0.34506019309714986, 1.8936940431594849], [0.8968096415201823, 0.3490552831579138, 1.0043373107910156], [0.8960602442423503, 0.3490552831579138, 0.5226391553878784], [0.9215382893880208, 0.41830328482168694, 0.3239895701408386], [0.8863186518351237, 0.43028849848994505, 0.31638383865356445], [0.8893161137898763, 0.5088583487051505, 0.8574707508087158], [0.8488509496053059, 0.49554143834997105, 0.31757059693336487], [0.8451040903727214, 0.45559067902741607, 0.5822861790657043], [0.8113832473754883, 0.486219561541522, 0.2756233215332031], [0.95750732421875, 0.6153937445746528, 0.129075288772583], [0.9200396219889323, 0.6113986545138889, 0.22773206233978271], [0.9282825469970704, 0.7605482313368056, 0.5935930013656616], [0.8878173828125, 0.6939635665328414, 1.0579981803894043], [0.9410215377807617, 0.9416584156177662, 0.3691635727882385], [0.8863186518351237, 0.8044941089771412, 0.6985138058662415]]",0.9996877908706665,"[0.95750732421875, 0.6153937445746528, 0.129075288772583]","[0.9200396219889323, 0.6113986545138889, 0.22773206233978271]"
videos/game_1.mp4,77741,-2,"[[0.20556575457255047, 0.33925964920609086, 1.002457618713379], [0.20780463218688966, 0.3299398351598669, 0.9043704867362976], [0.20258057912190755, 0.3299398351598669, 0.9008790254592896], [0.20855091412862142, 0.3299398351598669, 0.08896193653345108], [0.1861621061960856, 0.3232828210901331, 0.4988832473754883], [0.1898935635884603, 0.35523653383608217, 0.10333988815546036], [0.1540714422861735, 0.36056216204607927, 0.14422419667243958], [0.17048991521199544, 0.42313820167824073, 0.038782112300395966], [0.13242890040079752, 0.4324580157244647, 0.3654913902282715], [0.18243061701456706, 0.4630803708676939, 0.04382231459021568], [0.17272880872090657, 0.44843490035445605, 0.3980858325958252], [0.168997319539388, 0.4630803708676939, 0.17070628702640533], [0.14063814481099446, 0.46574317084418404, 0.10500538349151611], [0.19362503687540691, 0.5336448952003762, 0.4077395796775818], [0.1503399689992269, 0.5496217515733507, 0.32200419902801514], [0.1928787390391032, 0.6161920052987558, 0.11146880686283112], [0.14287702242533365, 0.678768073187934, 0.26768070459365845]]",0.9997400641441345,"[0.168997319539388, 0.4630803708676939, 0.17070628702640533]","[0.14063814481099446, 0.46574317084418404, 0.10500538349151611]","[[0.8589932123819987, 0.4182844091344763, 1.1078988313674927], [0.8657278696695964, 0.4036222952383536, 2.2982194423675537], [0.8589932123819987, 0.4036222952383536, 1.6983985900878906], [0.8889249801635742, 0.40495520697699655, 1.0386661291122437], [0.8904214859008789, 0.40495520697699655, 0.3914833068847656], [0.9211015701293945, 0.47026824951171875, 0.28153297305107117], [0.8777005513509114, 0.47026824951171875, 0.21683098375797272], [0.8881766001383463, 0.5609067563657407, 0.9924605488777161], [0.8402858734130859, 0.5155875311957465, 0.12525230646133423], [0.8410341262817382, 0.5075900042498553, 0.6891844868659973], [0.805116081237793, 0.5315825285734954, 0.2803947329521179], [0.9645025889078777, 0.6302186188874421, 0.14070190489292145], [0.9278361638387044, 0.6275527388961227, 0.23089541494846344], [0.9203532536824545, 0.7648434674298322, 0.8513968586921692], [0.8806936899820964, 0.7061950118453414, 0.6978487968444824], [0.9398089090983073, 0.9407887776692708, 0.3174181282520294], [0.887428347269694, 0.8101626925998264, 0.6421601176261902]]",0.9996901750564575,"[0.9645025889078777, 0.6302186188874421, 0.14070190489292145]","[0.9278361638387044, 0.6275527388961227, 0.23089541494846344]"
videos/game_1.mp4,77741,-1,"[[0.20541642506917318, 0.3397135134096499, 1.0301978588104248], [0.20765492121378581, 0.33173585114655674, 0.8861755728721619], [0.2024317741394043, 0.3304062737358941, 0.9618031978607178], [0.20840110778808593, 0.33173585114655674, 0.09092634171247482], [0.18601608276367188, 0.3237582171404803, 0.5032235980033875], [0.18900073369344075, 0.3556688379358362, 0.1025763750076294], [0.1554232120513916, 0.3596576549388744, 0.14264701306819916], [0.17034656206766766, 0.4248085021972656, 0.049525871872901917], [0.13229201634724935, 0.432786136203342, 0.39270517230033875], [0.18228524525960285, 0.4620375456633391, 0.062295593321323395], [0.17258505821228026, 0.45140070032190394, 0.30247801542282104], [0.16885422070821127, 0.4646967852557147, 0.16555394232273102], [0.14049986203511555, 0.4646967852557147, 0.10837849974632263], [0.1934777577718099, 0.5338364212601273, 0.41066423058509827], [0.1502000331878662, 0.5484621966326678, 0.336014986038208], [0.19273157119750978, 0.6162722552264178, 0.1137104332447052], [0.1427383581797282, 0.6787638346354167, 0.2727104425430298]]",0.9997703433036804,"[0.16885422070821127, 0.4646967852557147, 0.16555394232273102]","[0.14049986203511555, 0.4646967852557147, 0.10837849974632263]","[[0.859556007385254, 0.41515302304868346, 1.5182197093963623], [0.8655534744262695, 0.40183738425925924, 3.04465913772583], [0.8603057861328125, 0.40183738425925924, 1.5316983461380005], [0.8895434697469076, 0.40316891140407984, 2.4228456020355225], [0.8895434697469076, 0.40316891140407984, 0.9643616676330566], [0.9225297292073568, 0.4684157194914641, 0.2524797022342682], [0.8745498021443685, 0.4697472466362847, 0.2847740054130554], [0.8902931849161784, 0.5536359433774595, 0.7986828684806824], [0.8355660756429036, 0.5190152203595196, 0.09279776364564896], [0.8430629094441732, 0.5070310804578994, 0.7518487572669983], [0.8025797526041667, 0.5283361929434317, 0.2158568650484085], [0.9660116195678711, 0.626872083875868, 0.1351776272058487], [0.9307763417561848, 0.6215458622685185, 0.21188880503177643], [0.9225297292073568, 0.7613603945131655, 0.6094880104064941], [0.881296984354655, 0.7027714482060186, 0.7508060336112976], [0.9405222574869792, 0.9424533985279224, 0.32573625445365906], [0.8865447362263997, 0.8066336737738715, 0.6325890421867371]]",0.9995970129966736,"[0.9660116195678711, 0.626872083875868, 0.1351776272058487]","[0.9307763417561848, 0.6215458622685185, 0.21188880503177643]"
videos/game_1.mp4,77741,0,"[[0.20546623865763347, 0.3400308397081163, 1.254195213317871], [0.2077121098836263, 0.3320500691731771, 0.8940305113792419], [0.20247174898783366, 0.3307199548791956, 0.8839196562767029], [0.2084607442220052, 0.3320500691731771, 0.08821992576122284], [0.1860019524892171, 0.32539941293221936, 0.5603945255279541], [0.1919909636179606, 0.355992352520978, 0.11692884564399719], [0.15530826250712076, 0.359982751916956, 0.13617517054080963], [0.18225882848103842, 0.39190586231372976, 0.04262294992804527], [0.13210084438323974, 0.4331398575394242, 0.39432284235954285], [0.1837560812632243, 0.4570821691442419, 0.056980542838573456], [0.17252667744954428, 0.45309182626229744, 0.23992842435836792], [0.16878353754679362, 0.46373285364221645, 0.17651891708374023], [0.14033573468526203, 0.46373285364221645, 0.1159350648522377], [0.1942368507385254, 0.5328995316116898, 0.39755696058273315], [0.1500678857167562, 0.5488610726815683, 0.33338046073913574], [0.19273958206176758, 0.6153675220630787, 0.10609293729066849], [0.1425816218058268, 0.6792136863425926, 0.26759931445121765]]",0.9997432827949524,"[0.16878353754679362, 0.46373285364221645, 0.17651891708374023]","[0.14033573468526203, 0.46373285364221645, 0.1159350648522377]","[[0.8601847966512044, 0.41254249855324077, 1.7902145385742188], [0.8669200897216797, 0.40054824263961225, 3.4424538612365723], [0.8594364166259766, 0.40054824263961225, 2.33093523979187], [0.8908679326375325, 0.40054824263961225, 2.0196499824523926], [0.8908679326375325, 0.40054824263961225, 0.8228632807731628], [0.9245445887247722, 0.4618522361472801, 0.2909463346004486], [0.8736554463704427, 0.46984840675636574, 0.3852123022079468], [0.8931130727132162, 0.5511428833007812, 0.8193433880805969], [0.8324951807657878, 0.5244889435944734, 0.2838527262210846], [0.8437206904093425, 0.5044985170717593, 0.8305158019065857], [0.7973217646280925, 0.5258216575339988, 0.7238200306892395], [0.9672016143798828, 0.6271065606011285, 0.16725996136665344], [0.928286361694336, 0.6217757613570601, 0.21088957786560059], [0.92529296875, 0.7617088600441262, 0.6749605536460876], [0.8818874994913737, 0.7017375804759838, 0.8104158639907837], [0.940260378519694, 0.9429555822301794, 0.396955281496048], [0.887126096089681, 0.8056878549081308, 0.7595191597938538]]",0.9995641112327576,"[0.9672016143798828, 0.6271065606011285, 0.16725996136665344]","[0.928286361694336, 0.6217757613570601, 0.21088957786560059]"
videos/game_1.mp4,77741,1,"[[0.20515079498291017, 0.3417959425184462, 1.2573697566986084], [0.20813684463500975, 0.3324644865813079, 0.8936266899108887], [0.2021647612253825, 0.331131433557581, 0.7215614318847656], [0.20888336499532065, 0.3337975678620515, 0.078395776450634], [0.18574150403340658, 0.32579916494864003, 0.5858905911445618], [0.19096708297729492, 0.3577927483452691, 0.11216577142477036], [0.15662755966186523, 0.3577927483452691, 0.14200584590435028], [0.1835019588470459, 0.39245243778935185, 0.05345826596021652], [0.13124616940816244, 0.4337774771231192, 0.40749692916870117], [0.1835019588470459, 0.46443800749602143, 0.04357636719942093], [0.1715577761332194, 0.4511073077166522, 0.27366065979003906], [0.16857174237569172, 0.46310492621527777, 0.16454768180847168], [0.14020431836446126, 0.46443800749602143, 0.11563252657651901], [0.19395313262939454, 0.5337573581271702, 0.4081070125102997], [0.14916245142618814, 0.549754163953993, 0.3521658182144165], [0.19246009190877278, 0.6164074367947049, 0.11148342490196228], [0.14244383176167805, 0.6790615505642361, 0.2639804482460022]]",0.9997909665107727,"[0.16857174237569172, 0.46310492621527777, 0.16454768180847168]","[0.14020431836446126, 0.46443800749602143, 0.11563252657651901]","[[0.8607658386230469, 0.4094629923502604, 1.4946292638778687], [0.8652637481689454, 0.3961348639594184, 1.058475136756897], [0.8607658386230469, 0.3961348639594184, 1.1482077836990356], [0.8915018081665039, 0.39880046138057, 0.945078432559967], [0.8915018081665039, 0.3974676626699942, 0.6562690138816833], [0.9244867960611979, 0.45744428281430843, 0.3348531424999237], [0.8750093460083008, 0.4667739303023727, 0.3443932831287384], [0.8930011749267578, 0.550741125036169, 1.108910322189331], [0.8315291086832682, 0.5240849247685185, 0.3763952851295471], [0.8442733128865559, 0.5014270923755787, 1.159377932548523], [0.7917971928914388, 0.5227520978009259, 0.670545220375061], [0.9664677302042644, 0.6227131031177662, 0.18503208458423615], [0.9267358144124349, 0.6213802761501737, 0.23088492453098297], [0.9267358144124349, 0.7626584653501157, 0.649313747882843], [0.8832555135091146, 0.7040147004304109, 0.8645210862159729], [0.9394799550374349, 0.9372570461697048, 0.4052276313304901], [0.8870038986206055, 0.8053085327148437, 0.7157119512557983]]",0.9996333122253418,"[0.9664677302042644, 0.6227131031177662, 0.18503208458423615]","[0.9267358144124349, 0.6213802761501737, 0.23088492453098297]"
videos/game_1.mp4,77741,2,"[[0.20552622477213542, 0.34186322247540507, 1.2118256092071533], [0.20776039759318035, 0.33386990582501447, 0.8965497612953186], [0.20180261929829915, 0.33120546694155095, 0.6608893275260925], [0.20924984614054362, 0.33386990582501447, 0.10618246346712112], [0.18541871706644694, 0.32587658917462387, 0.6003484129905701], [0.19212121963500978, 0.35784982751916955, 0.12033935636281967], [0.15637454986572266, 0.3591820610894097, 0.13092473149299622], [0.1839292844136556, 0.3938197100604022, 0.06998379528522491], [0.13030926386515299, 0.43378623679832173, 0.40551993250846863], [0.15637454986572266, 0.45376951429578993, 0.036498792469501495], [0.17052427927652994, 0.4524372807255498, 0.2109057605266571], [0.1675453821818034, 0.46309503625940396, 0.1589859277009964], [0.13924593925476075, 0.46309503625940396, 0.11112301796674728], [0.19435539245605468, 0.5337025960286458, 0.39874744415283203], [0.1489273230234782, 0.5496891728153935, 0.37642571330070496], [0.19212121963500978, 0.6163000601309317, 0.11310962587594986], [0.14222482045491536, 0.6789143315067998, 0.268036812543869]]",0.999779999256134,"[0.1675453821818034, 0.46309503625940396, 0.1589859277009964]","[0.13924593925476075, 0.46309503625940396, 0.11112301796674728]","[[0.8602725346883138, 0.4052319844563802, 1.284786343574524], [0.8670126597086588, 0.3932398760760272, 1.3450678586959839], [0.8602725346883138, 0.3945723639594184, 1.064937949180603], [0.8917267481486003, 0.39590479532877604, 1.1761339902877808], [0.8917267481486003, 0.3945723639594184, 0.7046326994895935], [0.926176643371582, 0.45853025648328993, 0.33653581142425537], [0.8745018005371094, 0.465192554615162, 0.3591422140598297], [0.8947224299112956, 0.5478048819082755, 1.1101799011230469], [0.8288181940714519, 0.5238206651475694, 0.6416694521903992], [0.8445453008015951, 0.49850396050347223, 1.4596962928771973], [0.7891259511311849, 0.5171583387586806, 0.5754991173744202], [0.9658689498901367, 0.6210899635597512, 0.18762458860874176], [0.926176643371582, 0.6197575321903935, 0.25575342774391174], [0.9269255956013998, 0.7596654821325232, 0.7208858728408813], [0.8834887822469075, 0.7050347222222222, 1.0704046487808228], [0.9396570205688477, 0.9382146199544271, 0.37825343012809753], [0.887233289082845, 0.8063014842845776, 0.7692245244979858]]",0.999679446220398,"[0.9658689498901367, 0.6210899635597512, 0.18762458860874176]","[0.926176643371582, 0.6197575321903935, 0.25575342774391174]"
videos/game_1.mp4,77790,-2,"[[0.20412230491638184, 0.3817968015317564, 0.5308698415756226], [0.20785721143086752, 0.37114206949869794, 0.5386122465133667], [0.20262831052144367, 0.37114206949869794, 0.6884918212890625], [0.1914235273996989, 0.35249628137659145, 0.08974946290254593], [0.18918256759643554, 0.35649179529260705, 0.2285449057817459], [0.1839536666870117, 0.3791331255877459, 0.12660375237464905], [0.154074223836263, 0.3804649353027344, 0.16367632150650024], [0.1787247657775879, 0.4350704616970486, 0.050416335463523865], [0.14436341921488444, 0.4683665240252459, 0.2647568881511688], [0.17947176297505696, 0.4776893898292824, 0.26321592926979065], [0.17498984336853027, 0.47635758011429397, 0.22553053498268127], [0.154074223836263, 0.44838884141710067, 0.18271850049495697], [0.12867671648661297, 0.4497207076461227, 0.09856561571359634], [0.1787247657775879, 0.5349586204246238, 0.44380897283554077], [0.14511040051778157, 0.5562680279767072, 0.37401387095451355], [0.19067654609680176, 0.6201964201750578, 0.07012899965047836], [0.1421224594116211, 0.6801293267144097, 0.30427664518356323]]",0.9996545314788818,"[0.154074223836263, 0.44838884141710067, 0.18271850049495697]","[0.12867671648661297, 0.4497207076461227, 0.09856561571359634]","[[0.8729363123575846, 0.3569090384024161, 2.0523898601531982], [0.8796636581420898, 0.3436008029513889, 1.21769118309021], [0.8736838022867839, 0.34226998223198785, 1.0177778005599976], [0.9028357823689779, 0.347593265109592, 1.5201771259307861], [0.9035833358764649, 0.347593265109592, 0.6143751740455627], [0.9275028864542644, 0.4207885177047164, 0.27957871556282043], [0.8893810272216797, 0.42345013088650174, 0.302202969789505], [0.893118413289388, 0.5152768735532407, 0.7765527963638306], [0.8564915339152018, 0.49531453450520835, 0.13724307715892792], [0.8520066579182942, 0.46603647867838544, 0.47029170393943787], [0.8400468826293945, 0.49531453450520835, 0.20812952518463135], [0.9588972727457682, 0.6150885687934028, 0.14482948184013367], [0.9237653732299804, 0.6150885687934028, 0.18323829770088196], [0.9267553329467774, 0.7614790174696181, 0.7325968742370605], [0.893865966796875, 0.6989303588867187, 0.861728310585022], [0.9409575780232747, 0.9438017103407118, 0.36569082736968994], [0.8863910675048828, 0.8000729596173322, 0.6399253010749817]]",0.999523401260376,"[0.9588972727457682, 0.6150885687934028, 0.14482948184013367]","[0.9237653732299804, 0.6150885687934028, 0.18323829770088196]"
videos/game_1.mp4,77790,-1,"[[0.20461219151814777, 0.3794546056676794, 0.5436335206031799], [0.20760849316914876, 0.3701355545609086, 0.675337553024292], [0.20236496925354003, 0.3701355545609086, 0.6993863582611084], [0.19187785784403483, 0.3528286969220197, 0.07242827117443085], [0.18888155619303384, 0.35549129909939237, 0.20732082426548004], [0.18288893699645997, 0.37812330457899307, 0.14054618775844574], [0.1536749045054118, 0.38078590675636576, 0.1856459379196167], [0.1686564604441325, 0.4260499459725839, 0.04227452352643013], [0.1476822853088379, 0.46998268410011573, 0.2371731847524643], [0.17914354006449382, 0.47663918954354745, 0.2155887633562088], [0.1746490796407064, 0.4726452862774884, 0.21248884499073029], [0.1536749045054118, 0.4500132807978877, 0.1705649346113205], [0.12820626894632975, 0.4553384286385995, 0.10591244697570801], [0.17914354006449382, 0.5352161548755787, 0.46737462282180786], [0.14543504714965821, 0.5551855581778067, 0.37379351258277893], [0.19112879435221355, 0.6190877278645833, 0.07058108597993851], [0.14168965021769206, 0.6803273518880208, 0.2926241457462311]]",0.9996335506439209,"[0.1536749045054118, 0.4500132807978877, 0.1705649346113205]","[0.12820626894632975, 0.4553384286385995, 0.10591244697570801]","[[0.871847407023112, 0.3550328855161314, 1.323085069656372], [0.8778486251831055, 0.34436800921404803, 1.4964524507522583], [0.8740978876749674, 0.3430349279333044, 1.0635015964508057], [0.9018532435099283, 0.3510335851598669, 1.5675716400146484], [0.9018532435099283, 0.3510335851598669, 0.7129602432250977], [0.9273581822713216, 0.4243544967086227, 0.2589854598045349], [0.8883506139119466, 0.4256876062463831, 0.3871411979198456], [0.8921013514200846, 0.5150058887622975, 0.8110548257827759], [0.85459410349528, 0.4936761361581308, 0.13903117179870605], [0.8478428522745768, 0.4630146733036748, 0.39636650681495667], [0.8388410568237304, 0.4936761361581308, 0.1904381364583969], [0.9596143086751302, 0.6136558815285011, 0.14855541288852692], [0.9243576049804687, 0.6136558815285011, 0.19584566354751587], [0.9258578618367513, 0.7602977046260128, 0.710424542427063], [0.8943517684936524, 0.6989747789171007, 0.9613494277000427], [0.9416109085083008, 0.9442666512948495, 0.3565211594104767], [0.8861002604166667, 0.801624043782552, 0.49945127964019775]]",0.9997441172599792,"[0.9596143086751302, 0.6136558815285011, 0.14855541288852692]","[0.9243576049804687, 0.6136558815285011, 0.19584566354751587]"
videos/game_1.mp4,77790,0,"[[0.20440659523010254, 0.37783293547453706, 0.5968318581581116], [0.20740089416503907, 0.36850385312680844, 0.6589422225952148], [0.20365804036458332, 0.36850385312680844, 0.6557394862174988], [0.1909323215484619, 0.34984571668836806, 0.059994783252477646], [0.18793802261352538, 0.35517660070348667, 0.17637979984283447], [0.18269802729288737, 0.37783293547453706, 0.12721525132656097], [0.1535037358601888, 0.3818311055501302, 0.18605612218379974], [0.17296660741170247, 0.41781466448748555, 0.06416035443544388], [0.14976088205973306, 0.4697909602412471, 0.2998506724834442], [0.17895517349243165, 0.47778727213541666, 0.21154865622520447], [0.17446374893188477, 0.47112367418077256, 0.22653697431087494], [0.15425230662027994, 0.4551309656213831, 0.16765223443508148], [0.12805230617523194, 0.4551309656213831, 0.1154511570930481], [0.17895517349243165, 0.5350944801613137, 0.4521026909351349], [0.1452694574991862, 0.5550853587962963, 0.3701167404651642], [0.19168087641398113, 0.6190561365198206, 0.07101719826459885], [0.14152658780415853, 0.6803614863642939, 0.28789016604423523]]",0.9996811151504517,"[0.15425230662027994, 0.4551309656213831, 0.16765223443508148]","[0.12805230617523194, 0.4551309656213831, 0.1154511570930481]","[[0.8718143463134765, 0.35838620221173323, 1.3187661170959473], [0.8778042475382487, 0.34639095730251734, 1.180669903755188], [0.8718143463134765, 0.34639095730251734, 1.0149894952774048], [0.9017637888590495, 0.3530549791124132, 1.7901064157485962], [0.9017637888590495, 0.3530549791124132, 0.7699396014213562], [0.9264719645182292, 0.4250265050817419, 0.257291316986084], [0.8882865269978841, 0.42635930379231773, 0.34986573457717896], [0.8920302073160807, 0.515657326027199, 0.8747628331184387], [0.8545934677124023, 0.49833085801866317, 0.14009670913219452], [0.8478548685709636, 0.46634351942274305, 0.4134019613265991], [0.8381212870279948, 0.49566520408347803, 0.1991521120071411], [0.9594163258870443, 0.6129521687825521, 0.15043088793754578], [0.9249745686848958, 0.6142849957501447, 0.19612883031368256], [0.9257232666015625, 0.7608935885959202, 0.7687065601348877], [0.8942763646443684, 0.6982517383716724, 0.8523134589195251], [0.9414466857910156, 0.9434880574544271, 0.35415440797805786], [0.8860403696695963, 0.8048761438440394, 0.4918208718299866]]",0.9997683167457581,"[0.9594163258870443, 0.6129521687825521, 0.15043088793754578]","[0.9249745686848958, 0.6142849957501447, 0.19612883031368256]"
